first_name,last_name,birth_year,height,weight,salary
Dale,Vogel,1975,180.682,90.9629,42987
Neely,Decker,1998,192.608,77.4971,42988
Nolie,O'Neal,1953,160.945,69.829,42995
Gerri,Neal,1993,180.531,91.4346,42997
Rafaela,Faulkner,1956,167.267,69.5525,42997
Joli,Gorman,1991,156.343,88.4964,42999
Nanon,Baldwin,1967,177.783,98.6103,43004
Danice,Womble,1958,170.944,90.0544,43004
Elonore,Malone,1982,151.879,97.3562,43005
Stacia,Hendricks,1955,154.238,71.1721,43007
Josefa,Schneider,1955,183.875,51.4928,43007
Vonny,Giles,1969,166.436,58.2175,43008
Marni,Cochran,1982,167.135,80.8082,43008
Krystle,Stuart,1986,164.102,75.647,43011
Eleanor,Vaughn,1983,194.635,73.1739,43020
Kathie,Montgomery,1988,151.3,72.4484,43021
Giustina,Field,1994,155.3,76.6783,43022
Janot,Powell,1971,173.438,73.4443,43025
Shoshana,Church,2010,167.015,91.9841,43028
Ginelle,Lopez,1961,186.088,79.091,43032
Pauly,Langley,1990,180.739,99.7389,43034
Lilian,Goldberg,1979,187.163,90.4704,43039
Bridget,Welch,1974,192.674,79.9117,43042
Tessy,Marshall,2003,179.002,99.7372,43049
Melisse,Snow,1967,177.642,61.6248,43051
May,Perkins,1959,188.436,67.4753,43058
Jacinthe,Whitley,1953,175.034,69.6783,43062
Jaimie,Burke,1967,182.937,76.9975,43064
Celestine,Hirsch,1954,179.806,63.6467,43067
Nerita,Mitchell,1979,175.205,84.9107,43070
Ainsley,Block,1990,177,91.2051,43070
Margi,Wade,1952,152.61,64.6692,43078
Sheena,Rowland,1987,155.17,81.0015,43079
Shir,Palmer,1974,162.592,72.8845,43081
Valenka,Ivey,1981,152.599,63.9374,43081
Marjory,Moore,1993,170.637,52.6098,43081
Torrie,Davenport,1967,168.201,94.8275,43083
Jewell,Finch,2007,194.845,88.6973,43092
Martguerita,Riggs,1990,164.295,78.4859,43094
Ashly,Brown,2003,188.864,72.4389,43096
Evelina,Banks,1967,198.485,59.9396,43099
Jacenta,McMillan,1960,177.065,97.0224,43101
Dede,Rivera,2003,164.18,85.7278,43102
Marietta,Fowler,1990,179.545,53.4079,43103
Vanessa,McMillan,1954,156.514,57.9047,43107
Tiff,Williford,1984,161.595,64.7561,43109
Rosamund,Vaughn,1996,163.052,64.1345,43111
Amara,Welch,2006,182.033,53.6757,43112
Dede,Fowler,1971,187.148,79.5613,43116
Maggy,Watkins,1997,158.428,97.6112,43124
Hannah,Holder,2008,178.701,73.2604,43124
Ray,Logan,1967,193.018,79.5179,43127
Averil,Jacobs,2001,169.282,68.2776,43129
Chad,Alford,1967,165.754,66.4685,43129
Cairistiona,Stephenson,1961,172.094,71.7525,43130
Therese,Dyer,1959,196.484,97.7323,43131
Valera,Bunn,1971,161.338,94.9567,43131
Vanda,Lawson,1999,179.826,61.5813,43136
Adi,Frye,1957,165.389,57.3461,43147
Marlie,Fernandez,1986,172.277,99.6603,43153
Bibbie,Wilkins,1954,178.249,93.6352,43153
Trenna,Shore,1979,164.191,91.7008,43154
Prissie,Lu,1983,176.966,75.4415,43155
Kayley,Pate,1964,165.197,70.9358,43156
Toni,Hawley,1965,163.858,93.2117,43167
Aeriela,Sutherland,2007,160.303,58.1345,43169
Liana,Hensley,1969,150.278,96.5388,43170
Lesya,Tyler,1991,175.543,87.6553,43173
Cyndia,Murray,2007,191.541,57.8897,43175
Ernestine,Parrott,1967,152.856,85.9583,43176
Dix,Kirby,1950,190.674,67.2523,43177
Chlo,Schneider,1989,181.757,79.9324,43183
Lita,Zimmerman,1995,192.287,79.6368,43190
Orelia,Hawley,1976,193.047,64.7585,43191
Amye,Justice,1992,177.766,93.9324,43195
Sharlene,Pitts,2009,171.456,50.1793,43197
Karoly,Snyder,1950,155.917,99.2094,43197
Berna,Gordon,1952,175.946,90.4214,43199
Griselda,House,2006,154.855,79.3523,43200
Gretta,Burgess,1966,188,59.5545,43204
Myriam,Harrison,2006,156.49,90.5661,43205
Rubi,Gray,1989,177.126,90.096,43206
Trudie,Conner,1966,164.527,88.6612,43209
Ann,Gibson,2006,157.4,95.3431,43215
Kameko,Berg,1961,174.073,66.6523,43227
Agretha,Rollins,1998,178.248,66.9016,43228
Florencia,Branch,1974,174.912,83.4665,43231
Marie-Jeanne,Schmidt,1989,179.26,74.8164,43234
Suzy,Ivey,1997,199.783,77.3569,43235
Shela,Crawford,2005,168.381,72.2239,43240
Zaria,Mills,1973,172.731,65.0756,43240
Anny,Michael,2001,164.577,91.9082,43243
Phillie,Kirk,1988,176.442,64.2801,43253
Aurlie,Pittman,1974,184.773,87.2017,43255
Lanita,Kirk,1978,172.369,83.9359,43256
Tamqrah,Lynn,1951,188.335,84.2528,43258
Gennifer,Upchurch,1977,197.49,66.1915,43259
Marrilee,Nolan,1979,182.905,97.685,43266
Maude,Weaver,1965,178.19,76.0179,43267
Maressa,Herring,1978,169.231,73.3644,43269
Miof Mela,Buchanan,1967,184.899,85.7386,43274
Amargo,Ivey,2009,171.538,72.344,43276
Clemmy,Barnes,1966,184.379,71.2443,43276
Lisetta,Wang,1969,178.701,71.0681,43278
Sidoney,Sweeney,1985,194.492,72.7452,43283
Magdaia,Gay,1974,195.143,64.9629,43285
Federica,Gates,1954,150.42,54.7359,43292
Antonetta,Duncan,2006,164.86,58.8695,43292
Merissa,Fisher,2008,190.983,79.589,43292
Betteanne,Schultz,1988,191.315,66.6774,43297
Natalie,Horowitz,1953,159.729,85.4271,43298
Janel,Johnson,1994,183.627,50.0224,43300
Adrian,Peele,1965,193.283,90.7105,43308
Mickie,Perez,1994,150.34,77.6791,43309
Reyna,Cole,1951,188.124,64.0846,43311
Lindsy,Martin,2007,167.969,62.7104,43314
Violetta,Wooten,1987,162.601,69.7557,43320
Anastassia,Webster,1966,188.932,59.6945,43324
Edy,Hoover,1989,159.9,52.2892,43324
Clarie,Hicks,2003,172.623,94.8065,43325
Willow,Freedman,1967,194.459,92.642,43333
Leigha,Burke,1952,195.854,58.2145,43334
Alessandra,Knight,1956,150.852,60.4547,43337
Issie,Conrad,1967,162.505,80.2158,43342
Elfreda,Pridgen,1974,181.434,86.3375,43345
Kippy,Byrd,1992,166.07,85.8462,43346
Hedvige,Koch,2004,174.834,79.2973,43347
Raphaela,Roberts,1981,181.5,75.3562,43351
Sharlene,Wong,1997,175.604,93.534,43352
Althea,Hardin,2001,195.423,64.9005,43362
Marjie,Hardin,1967,151.427,62.3819,43366
Edi,Hart,2005,182.286,51.0298,43366
Corrina,Berger,1960,181.521,64.7112,43368
Kaye,Cox,1980,186.869,83.1053,43375
Joscelin,Wheeler,1953,180.754,76.0774,43376
Ilene,Poole,1963,154.133,78.4565,43386
Leland,Padgett,1975,182.86,75.7116,43387
Gabbi,Duke,1958,183.578,67.7381,43388
Kellyann,Whitley,1954,182.157,61.6141,43388
Gipsy,Weber,1966,167.452,53.4903,43390
Celene,Underwood,1999,152.692,82.527,43390
Jacquette,Hendrix,1953,151.372,62.4702,43396
Danica,Patton,2008,154.027,78.3739,43397
Kirstyn,Gross,2008,155.237,69.1718,43405
Ashleigh,Burgess,1984,155.17,67.6984,43407
Kerrie,Adcock,1979,187.994,57.0216,43408
Adina,Garrison,1959,162.85,63.7404,43413
Dinny,Wang,1976,176.496,81.907,43415
Lauryn,Whitfield,1956,165.501,81.2568,43422
Enriqueta,Knox,1987,199.824,53.7442,43426
Roana,Robertson,1960,173.007,78.6643,43427
Cinderella,Hanna,2000,178.919,94.2335,43427
Marthena,McNamara,1974,197.209,66.4941,43429
Shelba,Horton,2005,185.189,94.5687,43435
Leonora,Holden,2005,197.708,72.9233,43435
Imogene,Hancock,1954,171.359,62.4706,43439
Addia,Hu,1953,180.748,80.9149,43443
Beatrix,Massey,1954,154.205,96.1144,43446
Elladine,Koch,2009,166.488,95.9116,43448
Eddie,Hodges,1970,159.223,72.2979,43459
Roanne,Dillon,1991,198.831,60.5077,43462
Myrle,Allison,1975,154.946,64.9051,43462
Murielle,Oliver,1990,173.415,69.1632,43462
Ebony,McCoy,1964,176.694,63.6541,43462
Cherise,Bradshaw,1968,176.944,71.1399,43466
Dorette,Stevens,1987,152.573,74.8559,43472
May,Lynn,1968,156.01,84.3771,43473
Rahel,Choi,1964,176.064,53.2175,43475
Elvina,Garrett,2000,159.797,97.9537,43476
Cayla,Eason,1978,180.521,69.2135,43476
Sibylle,Ford,1969,183,60.2095,43478
Maritsa,Goodwin,2009,196.31,75.7788,43480
Amity,Myers,1998,159.054,79.7163,43481
Gerrie,Cates,1977,150.784,54.9453,43485
Vanda,Shah,2005,162.879,53.0984,43493
Clarabelle,Moser,1995,190.274,97.1801,43494
Andie,Reed,1969,153.733,60.2074,43502
Maiga,Melton,1975,169.766,59.7368,43502
Sandy,Baxter,2006,161.1,74.9578,43502
Willy,Roberson,1971,178.556,96.1541,43505
Barbi,Starr,1979,160.867,57.3828,43506
Jackelyn,Browning,1986,161.842,59.221,43518
Brenn,Han,1964,172.077,56.2046,43522
Dorothy,Franklin,1982,161.45,55.9304,43522
Kizzie,Ritchie,1953,177.624,78.878,43522
Dix,Starr,1980,172.019,59.4688,43524
Morgana,Baldwin,1965,179.455,93.9649,43525
Selinda,Fitzgerald,1984,161.663,89.6934,43528
Jacklin,Sigmon,1975,197.604,89.8384,43530
Petronia,Henry,1998,157.629,99.2098,43532
Sidonia,Nixon,2007,154.456,85.4747,43543
Kelcey,Brewer,2003,184.965,72.1798,43545
Raf,Sawyer,1958,162.504,62.7673,43549
Debee,Palmer,1950,183.852,55.2947,43550
Karlotte,Meyers,2008,163.521,81.6336,43553
Laryssa,Foley,1986,153.165,57.3958,43558
Reba,Atkins,1955,166.636,56.206,43560
Adelle,Taylor,1977,186.358,98.5816,43565
Melisent,Johnston,2009,179.67,62.0315,43569
Debera,Garcia,1969,189.189,70.5241,43571
Marlee,Shields,2002,152.781,93.1101,43571
Dawn,Shea,1974,193.243,98.9742,43573
Lizzy,Bullard,1997,167.736,75.1302,43573
Amargo,McConnell,1960,195.121,56.4326,43574
Muriel,Gray,2008,193.671,69.8834,43575
Vanny,Hood,1977,189.338,73.7595,43578
Evita,Tuttle,2005,160.406,51.5629,43580
Shirl,Gardner,2001,165.151,60.9655,43581
Georgiana,Duffy,1951,194.186,83.0029,43584
Nert,Brewer,2002,199.758,94.3202,43587
Ardella,Zhou,2004,173.709,51.3367,43587
Almeria,Dickson,1950,156.695,88.0042,43589
Layne,O'Connell,1968,177.84,66.2378,43594
Prisca,Poole,1982,155.156,76.1359,43594
Evangelin,Howell,1974,185.73,57.5764,43605
Emalia,Allred,1957,153.496,94.7719,43609
Rene,Weiss,1961,157.621,80.432,43610
Dulce,Lassiter,1996,193.088,60.1078,43611
Betsey,Melton,1951,196.422,72.0568,43611
Leeanne,Pace,1967,167.076,94.4058,43612
Anne-Marie,Currin,1989,192.214,92.6132,43614
Alejandrina,Dyer,1958,163.435,84.4384,43615
Cassandre,Currin,1957,185.472,50.9766,43615
Engracia,Becker,1973,180.307,84.2995,43616
Lissy,Little,1964,169.598,69.768,43619
Darla,Lang,1983,153.459,97.0712,43620
Coretta,Kent,1989,170.451,82.1147,43626
Winifred,Dickens,1951,190.395,74.7506,43637
Geri,Hill,1973,191.216,52.7206,43639
Halette,Rao,1998,166.913,77.9451,43642
Tiena,Currie,1954,189.81,57.8061,43647
Ealasaid,Lucas,2004,180.872,55.937,43651
Katherine,Matthews,1990,165.076,79.387,43652
Flori,Owens,1992,168.809,83.6453,43654
Aridatha,Brennan,1997,180.649,76.3641,43657
Blondie,Liu,1998,159.799,72.8905,43658
Elissa,Boyd,1981,160.188,76.6346,43659
Dalenna,Goodman,1968,169.327,72.56,43664
Doti,Curtis,1973,190.936,80.1798,43674
Doralynn,Norton,1960,180.954,63.1972,43674
Fifine,Jacobs,2000,194.635,50.44,43675
Lurlene,Mann,1956,150.92,88.341,43676
Arabele,Pollock,2010,176.499,51.2391,43676
Vera,Peck,1964,158.181,57.1288,43681
Margalo,Lanier,2010,175.842,78.5495,43684
Nicholle,Chase,1976,155.557,85.8317,43689
Channa,Vaughn,2003,169.993,97.51,43690
Netty,Gibson,2003,163.248,56.4432,43694
Haleigh,Sloan,1950,165.914,62.6501,43695
Sheba,Gallagher,2002,178.829,63.9151,43696
Federica,Vaughan,1966,168.112,75.1517,43698
Raphaela,Murray,2003,171.336,73.4809,43699
Karalee,Rankin,1977,198.26,53.3561,43700
Gwenora,Small,1980,152.89,55.3506,43702
Carlee,Rose,1964,159.492,84.9162,43702
Veradis,Arthur,1977,180.242,78.169,43703
Amity,McCormick,1983,197.804,80.05,43706
Lauraine,Strickland,1971,150.269,52.4685,43709
Drusy,Nguyen,1967,161.895,65.5666,43710
Robbi,Rollins,2008,181.783,98.2374,43712
Katerina,Daly,2007,164.044,82.4751,43713
Randy,Sanford,1992,166.102,84.2235,43713
Mary,Lynn,1959,171.529,69.6562,43714
Ester,Parrish,1978,180.771,61.5797,43714
Edi,Epstein,1958,166.15,58.6702,43717
Arlinda,Carson,1989,198.983,96.9537,43721
Collen,Ellington,1985,182.859,95.2998,43722
Luz,Carr,1965,178.124,75.4019,43725
Delinda,Friedman,1980,159.37,82.0743,43731
Olwen,Graham,1972,176.632,98.1631,43741
Michal,Kirby,1977,176.095,73.9433,43745
Dotti,Hodge,1975,183.479,54.8288,43752
Una,Koch,1955,159.15,76.1751,43760
Larisa,Starr,1966,198.083,89.8525,43762
Noellyn,Singh,1969,191.446,97.8507,43773
Stevena,Cooper,1961,187.89,71.6929,43774
Naomi,Ball,1960,178.639,94.4989,43775
Dennie,Meyer,1977,177.471,82.5482,43776
Marianna,Hensley,2001,167.958,65.7867,43779
Linda,Boyette,1993,161.225,89.805,43786
Nariko,Gordon,1975,162.023,73.6541,43789
Aloise,Welch,1964,186.823,94.9414,43790
Costanza,Tuttle,1963,159.965,66.7917,43799
Miquela,French,2000,153.947,56.43,43803
Nancey,Tucker,1967,193.521,91.3736,43804
Stesha,Boyer,1954,182.77,72.6251,43804
Cristabel,Carr,2003,199.622,97.2426,43805
Ellen,Shannon,2004,179.993,69.271,43817
Jenifer,High,2002,178.113,67.1552,43818
Zoe,Ho,1993,180.474,52.2398,43819
Danna,MacDonald,1987,195.655,92.0033,43820
Doralin,Dickinson,1990,185.641,61.7415,43830
Rafaelia,Frost,1989,155.542,90.5026,43833
Tami,Bullard,1968,195.282,84.6465,43836
Bernette,Gray,1984,158.533,74.1766,43846
Fred,Field,1978,183.44,77.5461,43849
Elana,Peele,1991,187.145,71.5164,43852
Alisun,Kemp,1993,164.409,96.183,43853
Merilee,Spears,1983,150.501,85.8942,43856
Zabrina,Fleming,2001,155.894,67.3392,43861
Eartha,Cook,2003,199.995,74.1959,43863
Katey,Raynor,2010,158.555,93.9302,43865
Carlita,Gardner,2007,186.105,99.3544,43867
Colleen,Faulkner,2007,196.791,97.3841,43867
Marsiella,McConnell,1966,167.407,53.7725,43867
Lydia,Brady,1980,182.439,86.8623,43871
Phillie,Lu,1952,182.899,69.5313,43872
Raina,Rosenberg,1991,199.9,87.4871,43876
Edy,Currin,1997,170.396,77.2139,43881
Marjory,Walters,1962,172.316,51.4957,43885
Tildi,Field,1964,183.713,80.2238,43885
Roz,Holder,1965,195.989,76.6016,43899
Zondra,Lawrence,2006,164.086,76.803,43905
Abbi,Bryan,1971,194.811,61.629,43908
Annabel,Bradley,1954,160.643,93.4093,43913
Doria,Freedman,1999,152.117,95.0244,43915
Jerrine,Curry,1974,192.749,87.8311,43922
Timmie,Peters,1956,155.913,73.3259,43924
Ilise,Brady,2002,189.849,67.4211,43924
Maddie,Joyner,1963,185.632,85.0458,43926
Hatti,Gill,1983,151.293,63.8271,43927
Adriane,Braswell,1993,183.148,88.7338,43931
Francene,Horner,1990,180.077,69.5335,43933
Yetta,Lu,1955,179.637,74.6021,43938
Dulcinea,Hudson,2006,198.349,74.0262,43939
Penni,Lang,1977,174.666,65.4694,43946
Maddie,Hamilton,1971,167.786,92.0124,43949
Marillin,Buckley,1956,150.188,83.6645,43963
Odelia,Shelton,2004,157.613,68.5416,43969
Ramonda,Lucas,1976,174.204,77.3706,43969
Magdalena,Hwang,1983,192.505,79.3934,43976
Katha,Gorman,1988,153.686,58.3987,43982
Alis,Peele,1977,155.023,82.5776,43986
Kristine,McCall,1963,198.684,71.9625,43991
Katrine,Woodruff,1963,151.607,96.0069,43996
Michelle,Starr,1967,189.254,52.125,43997
Noella,Jacobs,1957,186.693,55.8459,44003
Jess,Gorman,1958,151.213,87.4924,44004
Elianore,Atkins,2007,166.231,70.7238,44009
Filia,Savage,1995,194.512,89.9598,44011
Wileen,Mills,2010,171.51,91.8847,44011
Jonie,Hirsch,1998,153.23,93.1487,44019
Elnora,Burnett,1999,199.337,78.9756,44025
Laurette,Stanley,1958,182.217,75.848,44025
Christiana,Buchanan,1959,153.531,93.6981,44025
Christine,Cain,1969,157.03,81.913,44025
Melessa,Hong,1973,188.069,64.2115,44029
Georgina,Bland,1971,153.334,96.5974,44029
Blinny,Walter,1983,151.043,84.0184,44036
Lianna,Pridgen,1997,189.074,91.4404,44037
Juliann,Larson,1970,189.73,62.7939,44037
Millisent,Bolton,1982,190.213,84.966,44039
Stafani,Bradshaw,1957,155.832,71.222,44039
Blinnie,Schmidt,1961,160.93,95.6153,44039
Georgia,Ray,1971,183.631,86.3081,44044
Cherin,Lyon,1975,171.776,80.081,44046
Jaime,Elliott,1963,165.764,75.8494,44046
Cordelie,Edwards,1985,171.784,57.5684,44047
Clari,Golden,2002,178.496,98.8615,44047
Cristionna,Hu,2010,165.027,85.5071,44048
Rosabel,Melton,1954,150.687,53.1168,44050
Claresta,Gregory,1967,171.114,87.3649,44055
Tammy,Guthrie,1997,188.825,51.2877,44059
Melesa,Rollins,1953,195.751,91.2882,44063
Ynez,Sharma,1958,182.34,50.1491,44066
Charmion,Goldberg,1993,197.388,78.8586,44067
Kendre,Rodgers,1970,157.974,94.3555,44079
Netta,Day,1957,172.949,70.5344,44082
Vonny,Kirk,1955,151.164,51.2389,44088
Alexia,Schroeder,1996,185.684,79.9632,44093
Dynah,Jiang,1958,175.514,75.5029,44097
Nicole,Mayer,2010,188.817,67.1339,44102
Jaquelin,Spears,1985,158.104,72.9695,44102
Brandice,Peele,1964,157.851,58.8206,44104
Joelly,Odom,2010,198.055,70.9316,44106
Cybil,Galloway,1996,195.512,97.404,44107
Haily,McCarthy,2009,189.159,94.5584,44111
Rhetta,Strauss,1998,154.377,58.0505,44113
Nada,Clayton,1996,176.078,90.0622,44116
Lucie,Forbes,2007,179.029,68.4856,44121
Myrna,Dunn,1957,189.618,59.8237,44121
Mada,McDowell,1979,188.681,59.0758,44124
Giacinta,Capps,2006,160.736,84.2924,44127
Torrie,Gregory,2004,175.813,52.3809,44131
Missy,Liu,1967,154.305,73.5102,44135
Grier,Ferguson,2006,197.333,91.0565,44139
Rochette,Pate,2005,178.861,75.2157,44141
Bryna,Tan,1981,177.021,70.2842,44143
Maryrose,Young,1958,152.649,61.4066,44148
Karlene,Hoyle,2005,161.662,78.3051,44150
Sherie,Whitaker,1990,182.318,91.6589,44151
Janey,Gregory,1958,184.167,78.3586,44153
Sharline,Winstead,1999,183.566,53.7688,44153
Nicole,Haynes,1972,157.364,99.8888,44155
Noell,Womble,1982,156.622,60.861,44156
Enrichetta,Kendall,1996,171.844,97.3751,44159
Dayle,Floyd,2000,194.289,83.9784,44160
Jeanie,Creech,1961,167.164,74.7847,44166
Agretha,Eaton,1979,190.122,50.9742,44172
Imelda,Hatcher,2000,157.505,97.4335,44173
Lita,Hinson,1966,195.332,81.8212,44175
Jillayne,Rowland,1998,151.63,68.5886,44179
Heidie,Bean,1966,193.569,87.2191,44180
Lavena,Wood,1952,153.803,50.8685,44180
Jeniffer,McFarland,1984,182.619,81.9767,44181
Marielle,Mayo,1984,161.539,90.6591,44184
Carolann,Bowden,2002,187.864,71.2492,44184
Othilia,Carson,1990,175.403,50.1824,44185
Rosalinda,Jacobs,2002,177.604,83.9102,44185
Libbey,Cohen,2003,192.86,96.6767,44185
Darci,Kenney,2002,168.472,62.1055,44186
Nicola,Schwartz,1972,160.985,79.9944,44187
Berta,Frazier,1993,194.814,94.2696,44187
Rubie,Allred,1970,153.061,97.6412,44193
Chicky,Hartman,1957,197.363,70.9521,44194
Tasia,Gordon,1981,185.179,58.5772,44198
Evita,Covington,2008,178.44,54.2204,44200
Karlen,Blanchard,1950,159.709,74.6345,44205
Jeanie,Stuart,1964,197.274,94.325,44207
Arabelle,Crane,2008,183.707,85.9016,44208
Glynda,Summers,1980,185.429,52.9553,44210
Cherianne,Henderson,1972,188.188,73.9572,44227
Em,McFarland,1960,150.047,56.594,44229
Collete,Oakley,1989,187.713,74.6652,44234
Torey,Blanchard,1967,154.385,75.2717,44235
Chanda,Alexander,1998,153.71,95.9771,44244
Maudie,Conrad,1998,158.431,58.2351,44246
Kettie,Craig,1954,159.886,92.2188,44246
Belvia,Blanton,1974,160.123,82.4029,44254
Bonita,Sharma,1969,163.764,63.9345,44255
Carmita,Coleman,1964,156.686,92.3242,44256
Karalynn,Adcock,2003,178.003,87.3885,44258
Rani,Schroeder,2009,178.827,61.7157,44262
Allianora,Reed,1997,177.654,95.589,44263
Randene,Hanna,1954,157.07,60.6108,44263
Karlen,McCoy,1989,168.473,79.6775,44264
Lisha,Stone,2003,193.007,55.5698,44266
Teodora,Goldstein,1991,161.107,90.7176,44266
Aili,Odom,1982,194.299,93.2985,44269
Kali,Hansen,1951,155.091,64.6589,44270
Netty,Miles,1961,181.953,63.6385,44271
Sammy,Reeves,1989,152.413,87.544,44274
Orel,Barry,1966,164.593,56.5829,44274
Olivie,Burnette,1966,169.659,57.2958,44275
Kettie,Corbett,1993,162.559,92.8282,44297
Wilhelmina,Higgins,2008,175.556,78.8574,44298
Selie,Massey,1957,192.39,65.3146,44299
Tilly,Dorsey,1965,164.07,78.2812,44304
Maud,Stephens,1987,176.2,85.6387,44306
Guenna,Burgess,1965,160.533,97.5394,44306
Vivian,Dougherty,1997,162.903,66.1059,44307
Shaun,Reddy,1976,198.107,98.0235,44309
Giselle,Allison,1962,187.878,79.576,44311
Gaye,Starr,1990,190.148,61.2025,44313
Amberly,Cherry,2001,188.145,78.1747,44314
Elvira,McMillan,1953,179.841,58.9813,44315
Lisette,Eaton,1970,172.677,68.606,44315
Genevra,Bowen,1991,157.309,72.1022,44316
Paulita,Spears,1955,159.35,77.0187,44317
Cathleen,Hahn,1966,153.385,56.4071,44322
Leeanne,Kemp,2000,181.84,78.9878,44323
Tansy,Connolly,1957,185.681,87.7971,44326
Christabella,Gunter,1992,179.837,71.8658,44327
Andreana,Schneider,1970,176.226,64.9488,44331
Astrix,Aycock,1981,177.46,93.011,44333
Ginny,Copeland,1980,178.691,79.3157,44333
Luise,Sanders,1978,155.021,95.0605,44336
Chris,Pittman,2004,152.729,55.7006,44336
Muffin,Barbee,1981,151.724,71.899,44336
Catie,Holt,1989,156.725,63.2801,44347
Alisun,Cochran,2006,180.694,80.4311,44349
Joye,Jennings,1981,188.686,86.5198,44351
Mareah,Lancaster,2004,165.354,97.3997,44351
Dian,Dickerson,1958,169.866,97.1226,44362
Jeana,Currin,2008,166.913,94.4009,44369
Atlante,Carter,1992,177.424,78.1582,44371
Vonni,Jenkins,1952,154.463,55.6558,44375
Minerva,Gunter,1969,168.025,67.9948,44376
Marga,Potter,2009,196.445,53.4829,44376
Orly,Blackwell,1957,156.292,79.1054,44380
Essie,Welch,1968,167.101,69.6733,44381
Cherise,Morris,1971,188.698,90.5752,44382
Jacquelynn,Dawson,1971,197.341,63.2256,44382
Carlotta,Feldman,1964,164.179,65.2778,44382
Neilla,Lu,1958,176.75,69.4226,44382
Gail,Peacock,1963,158.459,58.2911,44391
Bobina,Finch,1973,188.081,59.0601,44393
Elladine,Connor,1986,159.005,90.5271,44395
Kayley,Rice,1954,157.597,55.2197,44396
Bernetta,Vaughn,1971,194.379,61.8091,44398
Margot,Wrenn,1999,151.039,82.0024,44400
Lelia,Siegel,1954,192.207,61.5016,44402
Zola,Bullard,1968,191.934,69.0565,44405
Yolane,Connor,1966,152.87,96.46,44408
Arluene,Sloan,1988,156.061,94.7992,44411
Pepita,Ward,1987,158.114,52.7575,44412
Shana,Guthrie,1997,160.495,96.1734,44414
Illa,Holland,1953,179.535,95.98,44416
Allyce,Olson,1974,165.298,85.1597,44416
Jocelyn,Smith,1975,191.108,90.4723,44419
Jany,Hansen,2007,170.121,78.9841,44422
Prisca,Orr,1979,180.566,64.7258,44428
Kristi,Waller,1990,181.725,99.5517,44434
Darlene,Lamb,1993,170.872,51.2456,44435
Regan,Pitts,1971,195.225,63.49,44435
Angy,Floyd,2005,199.845,80.1515,44439
Rebeka,Ashley,1971,180.207,59.5073,44441
Patty,Boyd,1951,175.655,90.5755,44442
Melania,Peck,1986,165.261,81.5312,44442
Cordelia,Cash,1961,192.546,56.2217,44446
Charline,Silverman,1989,162.818,75.334,44450
Karlen,Williamson,1954,171.881,93.4437,44451
Estrellita,Barnett,1975,176.13,65.4881,44455
Nara,Sloan,1971,150.723,95.1428,44458
Alida,Roth,1959,197.496,76.7834,44460
Adria,Pridgen,1995,155.592,84.5323,44461
Anna,Garrison,1975,155.613,52.2268,44461
Bibbye,Kirkland,2009,161.132,51.3157,44462
Blakeley,Puckett,1986,182.135,53.8844,44463
Ilse,Snow,1995,167.1,84.6515,44463
Norah,Ramsey,1971,156.566,77.797,44471
Aubine,Wong,2006,190.108,51.647,44472
Tomasina,Herbert,1987,156.475,91.261,44476
Robinetta,Ho,2006,151.631,92.4518,44484
Poppy,Pate,1979,194.772,82.2148,44492
Nixie,Hanson,1993,155.838,74.1728,44492
Gill,McKinney,2006,183.204,84.7326,44495
Mercy,Stout,1963,160.392,80.1687,44496
Arlina,Marks,1962,193.133,98.5178,44497
Blake,Rosen,1978,173.074,53.1272,44498
Evaleen,Braswell,1962,158.093,61.5103,44506
Chiarra,Hong,1969,164.528,94.2419,44508
Gerladina,Daly,1978,172.828,88.7211,44509
Cordelie,Tilley,1997,182.975,62.3069,44510
Bibby,Kuhn,1983,158.51,71.56,44517
Bessy,Miles,1968,182.885,69.8906,44519
Erinn,Crabtree,1950,162.636,93.8608,44519
Janey,Lang,1968,159.221,64.5834,44522
Lillian,McDaniel,2010,173.56,66.3778,44524
Martica,Phillips,1957,168.153,71.2141,44524
Debby,Roberts,1982,155.112,82.1357,44525
Almeda,Black,2004,191.544,68.3095,44526
Johnath,Hester,2001,153.674,91.5709,44533
Tami,Gold,1973,157.24,56.8355,44534
Chrysler,Shaw,2001,198.901,80.8908,44534
Harrie,McAllister,1959,164.794,93.486,44534
Babette,Schultz,1979,173.448,95.4698,44539
Jammie,McCarthy,1971,159.319,99.0451,44539
Shirleen,Gordon,2007,179.423,99.9728,44540
Viki,Bradley,1961,194.824,71.1236,44544
Lise,Ross,1978,171.15,93.6694,44546
Shawna,Meyers,1951,185.706,82.6976,44546
Fionnula,Bruce,1950,177.292,73.6734,44549
Kendre,Guthrie,1959,171.519,87.7298,44550
Margarete,McGee,2010,180.793,76.6649,44550
Nadine,Roberson,1996,176.231,59.3878,44555
Keri,Rodgers,1976,183.312,56.9682,44555
Flor,Tanner,1953,150.345,50.6829,44556
Chrystel,Haynes,1992,176.711,81.9914,44557
Blinny,Gold,1970,163.829,88.0654,44560
Timmy,Page,1976,188.512,76.9234,44560
Jacquenetta,Fowler,1951,151.424,68.0369,44561
Adrea,Gunter,1964,185.635,94.7627,44561
Jayme,Kahn,1996,158.234,64.5276,44562
Bernette,Poole,1963,173.798,75.1151,44563
Jenda,Malone,1951,181.446,67.8371,44565
Florri,McBride,1974,189.926,55.3044,44565
