first_name,last_name,birth_year,height,weight,salary
Sophey,Choi,2001,195.688,72.5812,44917
Kyrstin,Roberts,2005,155.626,55.6587,44916
Karol,Holt,1964,151.553,77.7793,44909
Maggie,Diaz,2005,167.086,85.5994,44908
Inga,Ashley,1973,181.463,87.1631,44902
Isobel,Booth,2004,153.154,63.1142,44901
Berenice,Holloway,1972,195.835,50.2887,44900
Casey,Joyner,1982,155.26,72.7716,44887
Phillis,Washington,1961,174.198,98.0997,44887
Anabella,Strickland,1993,171.853,99.9271,44878
Hedvige,Browning,1980,192.547,78.7097,44876
Brena,Bowman,1976,164.249,73.5466,44876
Giselle,Keith,1979,160.753,83.1822,44873
Gussie,Kent,2006,161.627,65.6809,44866
Davita,Houston,2001,188.703,77.0167,44863
Norrie,Gibbons,1963,195.48,61.5126,44862
Jo-Anne,Everett,2010,198.319,57.0714,44860
Caresse,Noble,1954,188.217,77.0947,44859
Marion,Tyson,1990,176.695,73.7534,44857
Erinn,Powell,1984,168.771,83.3933,44856
Coralyn,Maynard,2008,157.082,77.6802,44853
Etti,Bloom,2004,178.129,81.0506,44850
Ulrike,McGee,1954,190.737,77.1872,44850
Layne,Barrett,1992,162.358,93.2971,44847
Evie,Page,1999,150.716,65.3657,44841
Kare,Henry,1979,183.451,53.6882,44835
Rhianna,McKee,1958,198.425,54.0953,44833
Lora,Berger,2009,168.688,91.8954,44832
Jeralee,Ferguson,1995,197.734,92.8525,44830
Eddy,Abrams,2002,172.773,95.7302,44828
Lora,Jiang,1991,159.349,75.7852,44824
Bambie,Branch,1988,184.454,95.9846,44823
Merilee,Cunningham,1961,196.925,61.5469,44820
Candida,Young,1972,182.46,86.9302,44818
Vicky,McCoy,1960,194.317,67.8319,44818
Carlina,McBride,1959,175.108,89.0005,44807
Anya,Watts,1993,188.947,54.8298,44806
Christiane,Logan,1956,158.278,90.5427,44804
Winifred,Gregory,1959,189.256,77.5648,44803
Danielle,Boyd,2009,164.52,74.2196,44803
Lidia,Caldwell,1972,199.49,58.4644,44800
Peggy,Kerr,1964,170.946,53.7459,44799
Anestassia,Duffy,1962,157.499,88.0888,44797
Harli,Dale,1995,180.54,76.1008,44795
Harli,Cox,1958,191.236,72.7626,44792
Veradis,Hines,1990,169.823,95.1417,44792
Amelie,Hobbs,1984,173.823,65.3763,44792
Connie,Bullard,1993,168.602,53.2938,44792
Agace,Gillespie,1981,154.503,99.2068,44782
Noami,Elliott,1999,166.007,67.2243,44781
Carmelina,Rhodes,2009,199.889,92.1664,44781
Filide,Rao,1951,178.528,90.1105,44779
Brittney,Kerr,1996,150.603,62.4478,44778
Delcina,Owen,2000,165.099,69.5402,44778
Irma,Dunlap,1990,151.318,78.3221,44774
Bertina,Whitfield,1956,166.44,55.4272,44765
Vivyan,Caldwell,1989,180.662,84.1001,44764
Letizia,Frank,1974,172.445,52.8172,44763
Peria,Roth,1979,182.369,80.4636,44762
Silvia,Nicholson,1998,164.862,58.1975,44762
Latia,Shah,1989,170.913,73.0827,44757
Ros,Katz,1983,192.186,85.0646,44752
Camala,Fink,1977,194.131,53.4033,44747
Susanna,O'Neill,1968,175.3,84.1556,44744
Nathalia,Baldwin,1977,153.512,86.8898,44741
Zaria,Livingston,1953,175.024,74.8578,44741
Gerti,Orr,1990,159.679,87.3598,44741
Shalne,O'Brien,1975,172.96,75.0639,44737
Shelley,House,1983,173.143,68.0894,44736
Gilbertina,Moody,1957,175.71,57.1995,44733
Jodie,Burton,2010,176.166,68.3093,44732
Dede,Sanford,1979,175.429,68.9712,44731
Judye,Stafford,1998,177.099,54.5506,44725
Nanette,Owen,1996,168.772,97.7487,44715
Nata,Pace,1979,175.481,59.3004,44706
Essa,Bates,1999,176.182,74.4086,44696
Jennee,Wrenn,1992,161.368,50.7591,44691
Cathrine,Osborne,2007,185.53,83.5606,44691
Colline,Braun,1982,197.94,95.7931,44690
Staci,Bartlett,1969,153.78,90.161,44687
Carolan,Hale,1952,152.424,79.6527,44686
Emelda,Dickson,1962,168.744,57.554,44686
Elva,Schneider,1957,177.15,96.586,44682
Abagail,Simmons,1955,188.454,87.1037,44681
Mufinella,Lloyd,2000,152.006,89.5161,44676
Ariela,Klein,1967,177.95,75.4107,44672
Suzie,Moser,1998,181.869,78.1578,44672
Clovis,Currin,1984,157.858,98.595,44671
Tiphani,Gordon,1968,198.08,62.3866,44666
Lila,Cameron,2004,178.55,72.711,44661
Maurine,Petersen,1982,176.333,83.6427,44660
Madeleine,Lamb,1980,198.677,90.7167,44659
Janene,Stern,1975,193.996,77.2882,44653
Evangelia,Huang,1959,174.572,77.5829,44653
Dorene,Davis,1967,151.63,97.8546,44651
Brigitta,Ford,2006,173.568,55.02,44650
Charlean,Weiss,1953,196.454,99.08,44649
Ricki,Parsons,1959,176.098,76.0922,44644
Kip,Horowitz,1990,194.027,57.2345,44637
Cammy,Swanson,1957,171.48,63.9228,44635
Dosi,Henderson,1960,162.292,95.9675,44635
Shelbi,Conner,1961,194.811,59.713,44634
Melli,Wooten,1999,150.486,81.5676,44634
Andreana,Mayer,1973,164.403,85.0239,44622
Fianna,Stafford,1960,173.802,69.5295,44618
Sharleen,Bates,2001,198.06,73.3243,44618
Bernete,Whitfield,1992,160.222,90.4004,44614
Ibbie,Hatcher,1986,154.844,54.7209,44613
Godiva,Chase,1971,188.734,65.3576,44606
Kelila,Lam,1966,157.73,58.5943,44606
Roshelle,Wall,1993,177.385,62.2686,44606
Hedvig,Boyer,1993,186.283,93.0655,44604
Maressa,Knowles,1980,153.665,92.8523,44596
Alejandra,Hale,1968,185.663,75.2956,44595
Rosana,Woodard,1975,164.319,90.022,44594
Alia,Patrick,1960,158.833,51.9522,44594
Vivie,Peck,1963,163.033,89.6385,44591
Allsun,McLean,1968,195.522,65.83,44589
Natalie,Harvey,1975,173.765,82.2261,44586
Darci,Gross,2008,159.632,87.1849,44585
Sharia,Morton,1995,168.912,66.4587,44584
Dore,Wiggins,1998,181.055,67.3001,44580
Elka,Fernandez,1992,192.826,91.892,44579
Violet,Farrell,1995,186.258,89.9347,44574
Coriss,Finley,2002,180.346,97.3812,44573
Kristan,Carr,2001,199.407,88.6185,44572
Malinda,Baldwin,1987,176.025,62.6512,44569
La Verne,Barrett,1972,158.374,53.7134,44559
Tildy,Archer,1995,181.615,50.4272,44556
Lynde,Pearce,1981,154.497,59.0587,44552
Kirbee,Rhodes,1988,157.33,86.457,44549
Vanna,Pratt,1983,192.975,79.6348,44545
Karil,Hu,1971,187.748,90.3777,44545
Joelynn,Cobb,2004,191.309,75.466,44542
Robinet,McAllister,2009,156.923,56.1655,44540
Dorette,McDowell,1959,152.654,91.707,44539
Grissel,McIntyre,1963,169.891,86.725,44534
Korie,Strauss,2009,196.221,51.2522,44518
Malinde,Wallace,2006,181.541,83.2498,44509
Benoite,Pace,1992,181.897,71.2117,44507
Jacquette,Stanley,1981,189.645,57.3696,44507
Sidonia,Honeycutt,1980,186.587,89.3241,44499
Effie,Desai,1990,166.88,50.3263,44497
Marylin,Crawford,1984,177.02,71.7416,44496
Timmi,Solomon,1964,168.615,99.4887,44494
Susannah,Xu,1960,171.373,84.9852,44491
Annecorinne,Yang,1961,153.434,91.132,44490
Martica,O'Connor,1969,163.297,83.9513,44488
Adriane,Rodriguez,1983,168.821,66.4927,44486
Chrissie,Mack,2010,198.119,55.98,44476
Ottilie,Patrick,1983,161.853,88.6325,44474
Kailey,Conner,2007,157.092,66.6704,44474
Malinde,Godfrey,1969,173.38,96.4608,44470
Prudy,Wells,1985,180.62,50.6979,44469
Delinda,Jones,2002,181.683,86.133,44467
Kaja,Bowen,1979,178.526,95.4482,44466
Joya,Walsh,1994,171.066,57.7363,44465
Mallory,Mathews,1974,181.193,99.4551,44464
Risa,Hawkins,2000,165.514,80.654,44463
Breena,Wang,1957,195.039,66.0631,44462
Sharla,Farmer,1983,155.999,79.9236,44457
Lane,McKee,1989,195.419,87.9309,44454
Hazel,Larson,1955,182.777,61.2325,44443
Neile,Steele,1967,174.969,69.8501,44441
Ora,Goodwin,1982,187.095,76.507,44441
Emeline,Pritchard,1965,160.927,92.1438,44441
Eimile,Pritchard,1996,199.885,80.0101,44440
Maisey,Hubbard,1963,158.036,73.9563,44434
Breena,Pugh,2009,164.236,99.2989,44422
Cindelyn,Waller,1965,159.295,62.0576,44419
Kimberli,Glover,1984,191.577,73.6419,44417
Lorilyn,Oh,1950,195.768,80.8361,44411
Cathyleen,Cash,2004,180.964,86.352,44410
Konstanze,Cooke,1984,165.95,86.2298,44408
Marie,Lester,1976,182.582,93.2706,44405
Eda,Hodges,1958,181.907,69.0528,44405
Annadiane,Hardy,2005,199.586,89.1086,44402
Florri,Bunn,1963,161.793,64.2428,44400
Nettle,Gibbons,1956,181.984,89.3449,44400
Tersina,Chen,1971,162.409,89.1055,44394
Sherri,Rivera,1958,197.43,70.3464,44393
Mirabelle,Dickson,1982,176.095,69.2741,44393
Valeria,McLamb,1952,172.947,54.8268,44384
Ondrea,Conner,1963,179.74,61.5242,44377
Godiva,Buchanan,2006,179.66,57.8469,44364
Cris,Eason,1960,158.439,57.7078,44363
Xylia,Dalton,1967,155.683,90.4349,44362
Kylie,Jain,1966,168.473,73.589,44358
Georgena,Crabtree,2002,161.647,77.6229,44354
Gusty,Bauer,1993,165.185,59.8454,44351
Daphne,Herring,1962,193.791,83.2707,44351
Adore,Lopez,2008,157.38,94.3182,44349
Betsy,Francis,1956,158.313,57.8115,44345
Gizela,Ballard,2010,173.369,96.6787,44342
Sibilla,Wolfe,1960,162.076,59.3027,44336
Lauralee,Barr,1951,179.061,88.4447,44327
Florida,Crowder,1985,185.304,97.441,44325
Frances,Dyer,1962,195.958,81.4501,44320
Teresita,Meyer,1956,175.475,86.5479,44318
Maridel,Barr,1971,160.261,90.6403,44317
Andy,Snow,1973,191.789,79.2802,44316
Linda,Lamm,1982,185.235,64.4721,44316
Sabrina,Martin,1966,160.329,96.6737,44316
Oneida,Newton,1986,177.855,92.8047,44313
Farra,Lancaster,1951,185.73,70.1535,44311
Serene,Harrington,1954,152.738,56.7527,44310
Valaree,Garcia,1988,176.025,64.3751,44307
Susy,Blackwell,1978,151.592,50.899,44306
Gilligan,Hawkins,2000,168.34,88.2092,44303
Rafaelita,Ballard,1985,173.497,62.5798,44300
Timmie,Cheng,1972,176.307,90.4029,44299
Ardelle,King,1980,197.418,60.3552,44297
Anatola,Byrne,1954,183.782,92.5306,44284
Misha,Blanton,1961,178.454,73.7863,44283
Cloris,Nicholson,1978,150,72.4896,44274
Hatti,Hutchinson,1956,151.447,99.7491,44273
Dyan,Reilly,1980,189.367,80.4185,44273
Maudie,Tilley,1997,193.09,67.2976,44272
Brandie,Prince,1974,158.448,88.4503,44268
Enriqueta,Dalton,1996,198.243,73.5833,44264
Deonne,Oliver,1990,169.037,97.8416,44260
Bren,Archer,1969,181.583,72.6756,44255
Sascha,Wells,1973,171.406,86.4914,44255
Jillie,Huff,1975,171.019,85.073,44254
Arielle,Herman,1955,176.395,76.9175,44252
Donna,Joseph,1955,195.344,95.2801,44250
Neile,Webb,1977,154.088,58.4487,44250
Anna-Diana,Brady,1993,176.25,99.0927,44248
Rheba,Preston,1965,166.976,65.9556,44247
Cheryl,McKnight,1972,173.669,50.4802,44243
Hadria,Schmidt,1968,175.633,80.1463,44240
Vitoria,Shah,1955,176.373,63.1601,44239
Dynah,Block,1985,196.663,75.8242,44237
Myra,McLeod,1953,173.506,53.8186,44236
Kirsti,Case,2002,180.419,57.0616,44235
Jerry,Boyle,1980,191.439,53.7656,44235
Missy,Fowler,1961,155.843,99.0302,44232
Kaila,Huff,1969,158.326,88.7276,44230
Ynez,Hawley,1954,197.298,77.7233,44228
Mariquilla,Hardy,2008,175.493,91.468,44228
Sile,Garcia,1975,190.151,59.6466,44225
Doroteya,Rose,2003,173.466,90.5576,44215
Chiquita,Thornton,1995,184.311,99.8669,44208
Alie,Hatcher,1952,179.667,83.156,44206
Jennica,Alexander,1989,187.379,90.98,44205
Dreddy,Sanford,1961,174.141,60.2369,44203
Corine,Foster,1998,193.319,74.2123,44202
Madlen,Aycock,1980,153.104,79.1826,44199
Megen,Wise,1964,192.463,84.868,44198
Christiane,Sutherland,1953,165.277,93.8117,44196
Brittan,Merritt,1957,154.114,67.0637,44186
Lilian,Williamson,1964,178.035,62.8649,44186
Mavra,Parks,1996,171.05,77.5668,44180
Hinda,Starr,1995,183.943,63.2058,44172
Gretna,Carey,1977,165.467,61.4876,44161
Vita,Galloway,1972,185.001,56.3284,44160
Berti,Lewis,1970,192.491,69.1197,44160
Berthe,Rose,2003,171.834,71.9335,44158
Kylie,Marks,1980,194.882,86.8446,44157
Tallie,Wilkerson,1964,154.637,89.1133,44153
Catriona,McPherson,1950,189.092,61.6969,44152
Josi,Katz,1950,166.184,58.9131,44152
Serena,McDowell,1992,150.327,75.9124,44148
Emiline,Sykes,1960,162.16,94.3003,44145
Viviyan,Bush,1965,198.638,64.7295,44145
Athene,Singleton,1978,194.787,66.6293,44139
Cilka,Russell,1989,186.142,88.9431,44139
Brunhilde,Greenberg,1982,156.761,53.3482,44138
Tootsie,Arthur,1951,167.909,61.7288,44138
Genia,Kinney,1959,153.914,67.4785,44136
Lacey,McDowell,1964,156.222,86.9076,44135
Olympe,Cowan,1986,194.622,56.9124,44134
Dosi,Fields,2008,188.398,51.2641,44134
Danit,Rogers,1995,195.626,83.2477,44132
Violet,Kessler,1983,170.802,86.0709,44130
Mariette,Rowe,2010,179.1,99.6988,44129
Daffi,Sykes,1985,177.729,73.4593,44127
Judi,Harrell,1985,156.204,84.7345,44124
Devan,Robinson,1983,162.168,74.2298,44122
Malory,Petersen,1976,167.308,75.8799,44120
Goldie,Langston,1990,194.105,62.6718,44116
Charita,Boyd,1996,167.559,85.0005,44114
Vivianna,Cline,1987,167.179,78.2571,44113
Lanni,Bass,1952,178.996,71.4774,44112
Myrna,Morgan,1978,169.843,82.7223,44101
Sapphira,Hardin,1994,177.207,55.4207,44094
Henrie,Andrews,1995,175.883,58.8725,44093
Carlota,Nance,1986,173.991,61.8923,44091
Chandal,Conway,1993,154.458,54.3011,44088
Shaylah,Link,1993,174.754,71.5312,44085
Nellie,Levine,2004,155.66,82.9803,44083
Fredra,Henson,1950,163.223,69.9568,44083
Denice,Parks,1970,165.645,63.6559,44081
Roxane,Katz,1957,174.161,54.1713,44081
Kristyn,Sparks,1966,169.361,61.09,44080
Shandie,Raynor,2007,168.123,77.2996,44078
Anthea,Donnelly,1984,151.729,60.3676,44077
Andriette,Page,2007,178.471,73.8306,44076
Dinny,Dodson,2002,183.503,70.1366,44074
Janine,Corbett,1956,198.929,81.5694,44074
Dyanne,Best,1999,152.049,63.2898,44072
Flss,Batchelor,1959,187.42,61.6786,44066
Dari,Sutherland,1950,153.549,92.5238,44063
Agata,Ho,1957,152.206,81.7149,44063
Ronnie,Conner,1995,150.468,76.4289,44063
Nita,Brady,1966,186.709,85.3083,44062
Patrice,Brock,1964,154.336,90.526,44060
Nanni,Welch,1965,192.15,79.2432,44057
Lynde,Heath,1966,176.742,68.1566,44051
Aileen,Hedrick,1990,155.547,79.7396,44048
Frederique,Fleming,1975,150.251,91.7374,44047
Tanya,Hinton,2000,192.567,70.2374,44043
Corilla,Brantley,1972,175.169,92.3333,44039
Bobinette,Gordon,1995,188.386,63.095,44037
Tate,Kane,1978,150.332,80.0488,44036
Leslie,Nguyen,1962,170.754,74.5489,44036
Marcille,Sawyer,1980,199.997,96.3156,44034
Billy,Gibson,1970,179.445,93.2076,44034
Jerrine,Manning,1969,167.17,95.1629,44032
Fanya,Griffin,1981,167.522,97.0885,44030
Ethelda,Todd,1963,170.799,81.2296,44015
Sheree,Jacobs,1989,190.897,86.9254,44014
Nellie,Watts,2008,189.864,86.7517,44009
Maryjane,Chen,1956,174.507,85.5404,44007
Fianna,Garcia,1961,199.402,92.4007,44003
Bunny,Liu,1994,198.042,54.0252,44002
Jeanette,Hauser,1956,165.933,78.8684,43999
Gusty,Kelly,2010,176.207,89.2682,43994
Andree,Rogers,1958,159.322,93.6234,43993
Marlo,Richards,1963,173.81,58.9203,43991
Cris,Griffin,1959,150.198,95.4596,43989
Linnea,Holder,2000,179.324,81.5421,43988
Carolan,Jones,1998,197.712,82.6295,43988
Allyson,Ward,1950,186.716,56.6432,43982
Loreen,Lawrence,1994,184.694,98.5422,43973
Nissa,Pennington,1954,153.163,72.9977,43971
Cherye,Proctor,1986,183.319,66.1147,43963
Clo,Herring,1991,179.133,81.8708,43960
Loree,Bernstein,1953,199.929,67.6191,43960
Karin,Tuttle,1996,197.275,50.4248,43958
Adore,Cohen,1950,195.838,71.2928,43956
Tarrah,Brantley,1993,198.011,78.4957,43954
Simone,Fox,1983,181.785,69.8115,43954
Laverna,Frazier,1987,191.052,94.1935,43952
Ronnica,Norton,1972,196.177,97.2436,43946
Junina,Riddle,1952,174.261,63.4168,43944
Saloma,Dickerson,1970,182.7,65.2062,43940
Marcela,McFarland,2003,194.618,59.4284,43940
Delphine,Sun,1962,154.716,90.559,43937
Ainsley,Clarke,1986,197.173,57.0552,43931
Birgit,Hatcher,1971,150.765,67.6389,43929
Elisa,Morrow,1994,157.425,82.4943,43929
Carmen,Morse,1997,191.781,92.2555,43928
Drusy,Hawley,1958,154.283,96.519,43928
Licha,Smith,1966,165.823,60.4846,43923
Molli,McDonald,1997,186.038,78.511,43923
Constantine,Ayers,1965,169.994,63.1884,43915
Valeria,Dodson,1972,165.401,89.1742,43915
Torie,Denton,2009,173.445,78.9685,43913
Terra,Berg,1951,189.88,77.8794,43912
Lenee,Hong,1982,184.632,87.2998,43904
Karlee,Blair,1955,180.142,86.848,43899
Griselda,Ball,1963,151.108,60.6467,43888
Cyndy,Lloyd,1959,172.747,81.243,43888
Lexine,Bradley,1965,150.528,62.9501,43887
Teena,Stein,1976,182.267,67.5787,43884
Anderea,Wall,1962,178.032,96.2955,43883
Madella,McCarthy,1978,172.934,89.1032,43880
Cherida,Barber,2006,154.588,61.58,43871
Ceciley,Curtis,1972,160.348,74.8577,43867
Ambur,Day,2000,168.72,78.3417,43859
Keely,Myers,1962,193.685,98.8322,43859
Shayla,Thompson,1998,198.547,95.0031,43858
Loleta,Cooke,1977,167.193,86.1744,43858
Lorena,Roberson,1995,185.818,52.1185,43856
Kay,Noble,1951,193.913,61.163,43854
Bellanca,McLamb,1958,181.243,79.7125,43854
Jannelle,Zhou,1986,192.192,73.0971,43853
Audie,Lutz,1970,190.655,79.8169,43845
Rosaleen,Black,1950,196.957,55.4026,43844
Marilyn,O'Donnell,1951,195.044,79.4906,43843
Shaylyn,Horner,2002,155.953,99.2223,43841
Stephenie,Sullivan,1957,178.075,79.8942,43840
Midge,Carey,1977,153.189,56.5815,43840
Josefina,O'Neill,2009,160.679,83.9647,43837
Rosy,Pappas,1959,186.358,58.2473,43833
Amitie,Bray,1994,188.487,78.0887,43829
Malanie,Malone,1997,192.775,81.755,43829
Agneta,Lambert,1955,193.119,86.3999,43828
Bunny,Wall,2004,168.872,78.7589,43823
Norri,Choi,1987,153.979,91.341,43821
Nadia,Middleton,1964,185.707,56.6733,43811
Mollee,Warner,1974,183.491,63.5971,43806
Karilynn,Lassiter,1985,183.754,89.4731,43805
Jennie,Sharpe,1959,169.631,94.1058,43803
Pierrette,Carroll,1969,187.577,59.8078,43799
May,Payne,1969,168.907,78.3968,43796
Layney,Caldwell,2003,158.624,59.9592,43795
Jana,Lynch,1952,151.27,73.6942,43794
Niki,Crowell,2003,183.677,63.8443,43793
Stepha,Rubin,1958,150.1,57.7471,43792
Roselle,Allison,1978,188.515,86.4741,43785
Elianora,Roberson,1970,185.544,77.7776,43783
Connie,Herman,1991,181.972,98.9194,43779
Ileane,Khan,1995,180.88,54.2719,43778
Ardelle,Fink,1987,157.098,96.7271,43758
Collete,Pritchard,1985,169.883,56.4348,43754
Rafa,Klein,1953,151.607,98.3726,43752
Lyssa,Wilkerson,1963,195.405,78.3854,43750
Anne,Vaughn,1968,156.578,64.8449,43747
Prudy,Young,1954,160.501,95.838,43746
Danyelle,Collier,1998,196.783,77.4041,43743
Nettle,Lanier,1957,191.292,90.9253,43742
Leonore,McLaughlin,1973,172.776,71.7824,43735
Klarika,Crane,1963,160.193,88.9694,43735
Idell,Stern,1979,183.216,86.1154,43734
Christalle,Hinton,1982,170.745,95.702,43731
Adelina,Beatty,1985,163.759,69.775,43731
Martha,Ho,1955,175.739,82.5076,43730
Kelcie,Yu,1968,195.19,86.2694,43727
Amber,Godwin,1955,161.489,68.2307,43725
Lorianna,McCoy,1980,160.885,82.7213,43717
Alejandra,Bowles,1994,195.92,55.408,43710
Lynnea,Hwang,1999,183.019,73.9694,43709
Jordan,Raynor,1961,191.713,92.9638,43707
Georgine,Beck,1969,192.491,97.3052,43703
Shalne,Dickerson,2010,158.91,56.9605,43700
Bess,Schroeder,2003,185.53,60.6352,43700
Minni,Blum,1998,177.467,76.2377,43697
Mehetabel,Hatcher,1956,160.805,91.1714,43693
Correy,Langley,1976,153.132,61.9073,43691
Celia,Keith,1955,189.689,81.5438,43689
Ronnie,Fink,2010,166.773,55.4994,43686
Amil,Morgan,1965,184.889,84.767,43686
Magdaia,Park,1956,188.267,74.9604,43685
Magdaia,Cook,1971,198.844,61.98,43685
Raphaela,Wu,1969,184.294,62.3085,43685
Ynes,Berg,1973,178.735,72.455,43682
Michell,Morrow,1990,186.389,84.2388,43677
Corrie,House,2004,171.784,89.0936,43673
Netty,Cherry,2008,186.505,71.354,43671
Jenine,Newell,1957,157.005,91.6323,43668
Odetta,McMillan,1954,152.328,97.4515,43666
Dorie,Gilbert,2002,160.776,63.8128,43663
Kelci,Snow,1967,197.056,59.209,43656
Ginni,Boykin,1963,164.793,62.9546,43649
Aidan,Bradford,1982,152.335,57.5066,43648
Aprilette,Mason,1983,175.006,60.607,43647
Phyllida,Whitaker,2003,193.444,74.6636,43647
Glory,Connolly,2005,193.332,93.4727,43644
Austine,Moser,1963,151.598,81.0203,43643
Valeria,Mueller,2010,170.19,91.2392,43639
Dorothee,Schwarz,1976,158.019,84.1778,43639
Dore,Todd,2007,193.274,67.8707,43638
Tobi,Peele,1963,161.2,89.5993,43632
Fayina,Dawson,2006,153.708,51.6838,43628
Bev,Sullivan,2003,165.549,85.589,43627
Trixy,Daly,1992,199.078,92.6864,43623
Tybie,Keith,1996,164.297,88.0252,43620
Zarah,Mitchell,2003,187.448,98.2274,43618
Christi,Reddy,1971,186.488,64.6475,43611
Lora,Campbell,1998,187.43,61.5006,43610
Annice,Lassiter,1960,150.248,52.4598,43607
Kathryne,Frye,2007,179.069,66.8757,43603
Jobyna,Rao,2000,163.135,63.8525,43596
Raye,Petty,1983,188.062,79.182,43592
Roxanne,Law,2006,168.464,69.8381,43591
Karna,McCarthy,1977,174.204,81.8792,43584
Mela,Kim,1991,162.871,79.8855,43582
Nevsa,Abrams,1986,168.021,74.4706,43582
Tasha,Francis,1964,172.208,77.8233,43577
Marcia,Herndon,1962,154.108,80.3688,43577
Ellyn,Horne,1968,165.086,57.1382,43576
Jourdan,Lane,1983,188.503,64.818,43576
Cinnamon,Chapman,1965,185.454,71.769,43573
Bree,Han,1971,153.084,64.8317,43571
Sheryl,Cobb,1979,165.839,59.2062,43570
Venita,Hatcher,1964,184.396,64.0144,43568
Felicle,Bond,1962,158.502,93.0516,43567
Lotty,Dalton,1954,182.465,72.7256,43566
Lurlene,Xu,1952,161.53,78.6252,43565
Birdie,Davis,1959,183.808,62.6125,43563
Nelli,Baker,2002,197.208,63.381,43560
Sylvia,Rodriguez,1998,156.071,50.4653,43558
Marguerite,Finch,1967,185.773,89.7151,43549
Orly,Faircloth,1959,175.531,59.8254,43544
Jacquette,Byrne,1952,170.089,77.1009,43539
Alecia,Rowland,2008,156.163,98.0656,43530
Blaire,Frye,1989,198.24,56.9465,43525
Gayleen,Boyle,1956,186.085,88.1738,43524
Esmeralda,Giles,2004,171.526,90.9901,43519
Tallulah,Law,1979,171.228,99.1078,43516
Jayme,O'Connor,1953,174.423,73.9419,43511
Ethel,Stephens,1965,157.187,86.2053,43508
Zonnya,Bowden,1977,176.166,57.5315,43501
Millie,Bush,1961,189.607,96.7289,43500
Marissa,Kang,2001,195.69,83.9835,43496
Noelani,Williamson,1967,156.045,55.1884,43493
Ceil,Campbell,1954,152.654,94.0475,43492
Danit,Hines,1987,151.477,73.0203,43491
Gale,Bishop,1955,170.495,64.1617,43484
Michaella,Dixon,1979,169.29,55.5849,43480
Wendeline,Boyer,2002,181.92,78.3653,43477
Barbee,Xu,2001,183.322,73.2817,43476
Lethia,Lawrence,1993,186.363,89.6887,43475
Sharla,Huffman,2010,199.542,95.5541,43474
Berty,Shore,1987,151.619,84.8198,43457
Fredra,Jiang,1982,173.509,71.4941,43456
Milzie,O'Donnell,1970,195.69,91.2145,43450
Trish,Strickland,1958,153.29,91.1423,43448
Ronalda,Terrell,1986,198.28,72.6899,43444
Corene,Upchurch,1975,197.547,80.6399,43444
Roana,Adams,1951,180,94.2467,43442
Pooh,Dickerson,1973,164.934,67.8526,43442
Gwenneth,Woodruff,1981,192.414,82.4344,43439
Jobey,King,1972,181.633,98.6638,43426
Reggi,Horton,1994,172.494,77.552,43425
Leona,Burgess,2009,199.405,53.7838,43424
Meta,Roy,1985,175.198,88.6893,43423
Addie,Clayton,1999,180.219,89.1429,43422
Adelina,Dickinson,2009,180.726,56.141,43416
Fifine,Wells,1983,152.237,51.2756,43416
Niki,Rogers,1968,162.21,71.4769,43412
Emmalynn,Swanson,1992,160.192,67.0806,43410
Rebecca,Craig,2006,152.311,68.9183,43399
Desiri,Davenport,1998,194.498,68.7162,43399
Chelsey,Silverman,2002,192.471,81.2566,43396
Lura,Donnelly,1993,194.995,68.8646,43395
Karissa,Frazier,2001,188.881,62.4587,43392
Yolande,Tyler,2010,164.912,79.5089,43389
Collette,Stark,1962,199.982,96.0453,43385
Ursula,White,2001,183.526,92.9396,43384
Cam,Marshall,1980,173.471,53.5224,43382
Anica,Bloom,1951,180.299,71.2972,43380
Vitoria,Bowman,1996,186.49,70.1372,43379
Shay,Prince,1988,183.804,85.8751,43370
Katheryn,Cheng,1953,192.894,85.7874,43367
Elwira,Boswell,1960,150.787,52.3839,43367
Danielle,Carlson,1985,184.306,99.5705,43364
Jacky,Cunningham,1958,162.839,50.1568,43363
Emiline,Currie,2010,196.63,94.7029,43362
Norean,Spencer,1999,162.17,56.6464,43356
Wynne,Powers,1973,196.318,94.9551,43356
Xena,Chang,1954,180.608,74.1544,43347
Pearla,Lane,1978,191.601,77.6701,43347
May,Fowler,1977,191.388,96.147,43342
Renae,Kern,1980,164.292,57.6034,43339
Dayna,Pearson,1989,194.803,64.6282,43335
Bobina,Hewitt,1991,183.886,92.9349,43330
Gill,Ross,2000,194.16,93.205,43328
Malynda,Day,2009,160.883,83.6927,43326
Beatriz,Hamilton,1958,173.006,84.7012,43322
Aeriell,Aycock,1994,193.113,79.0702,43321
Kelci,Lane,1952,170.056,84.9725,43315
Robin,Blalock,1977,157.607,51.129,43312
Kattie,Hamilton,1953,197.937,76.4586,43305
Mara,Reddy,1988,184.353,80.9782,43300
Shannon,Raynor,1967,166.347,97.9189,43299
Lori,Gross,2003,163.567,91.004,43299
Ada,Chambers,1984,195.377,99.2866,43299
Aurea,Mann,2001,187.993,75.9029,43297
Emmaline,Freeman,1990,183.081,50.9851,43295
Willyt,West,1984,169.72,78.5297,43294
Marinna,Alston,1977,175.451,96.6916,43291
Lauraine,Payne,1989,171.846,96.6441,43287
Sandye,Crane,1980,195.302,83.0545,43280
Claudia,Watson,1959,173.12,60.77,43273
Sharona,Hamilton,1963,196.237,65.3144,43264
Annadiane,Kelly,1971,156.297,68.5544,43264
